All_NBA,Player,Pos,Age,Tm,G,GS,MP/G,FG,FGA,3P,3PA,2P,2PA,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G,Year,MP_season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0.0,Jelani McCoy\mccoyje01,5,21,SEA,26,0,12.7,2.2,2.9,0.0,0.0,2.2,2.9,0.737,0.8,1.6,1.0,2.0,3.0,0.2,0.4,0.8,0.4,1.6,5.1,1999,331,21.1,0.7040000000000001,0.0,0.5529999999999999,9.3,18.3,13.8,2.2,1.8,4.5,9.6,14.3,1.1,0.3,1.4,0.201,0.7,-0.1,0.6,0.2
3.0,Antonio McDyess\mcdyean01,5,24,DEN,50,50,38.7,8.3,17.6,0.0,0.2,8.3,17.5,0.47100000000000003,4.6,6.8,3.4,7.4,10.7,1.6,1.5,2.3,2.8,3.5,21.2,1999,1937,21.7,0.515,0.01,0.38299999999999995,9.7,22.8,16.0,8.7,2.0,4.2,11.8,27.3,2.9,1.3,4.2,0.105,0.1,0.6,0.7,1.3
0.0,Tracy McGrady*\mcgratr01,3,19,TOR,49,2,22.6,3.4,7.9,0.2,0.7,3.3,7.1,0.447,2.3,3.2,2.4,3.2,5.7,2.3,1.1,1.3,1.6,1.9,9.3,1999,1106,20.6,0.504,0.091,0.408,12.4,16.7,14.6,19.1,2.5,4.5,15.0,21.9,1.8,1.4,3.3,0.14300000000000002,1.8,2.2,4.0,1.7
0.0,Jim McIlvaine\mcilvji01,5,26,NJN,22,1,12.2,1.0,2.3,0.0,0.0,1.0,2.3,0.431,0.2,0.3,1.4,1.0,2.5,0.1,0.4,1.5,0.6,2.7,2.2,1999,269,9.5,0.447,0.0,0.11800000000000001,12.1,10.0,11.1,1.2,1.8,8.7,19.5,10.9,0.0,0.3,0.3,0.053,-4.4,3.5,-0.9,0.1
0.0,Jeff McInnis\mcinnje01,1,24,WAS,35,6,12.2,1.4,3.8,0.3,1.0,1.2,2.8,0.40700000000000003,0.6,0.8,0.3,0.3,0.6,2.1,0.5,0.0,0.9,1.0,3.7,1999,427,11.0,0.444,0.261,0.209,2.4,3.4,2.9,27.7,2.4,0.2,17.0,19.0,0.0,0.2,0.2,0.019,-1.9,-3.2,-5.1,-0.3
0.0,Derrick McKey\mckeyde01,3,32,IND,13,0,18.8,1.8,4.0,0.0,0.1,1.8,3.9,0.442,1.1,1.3,1.4,1.8,3.2,1.0,0.9,0.3,0.9,1.8,4.6,1999,244,12.2,0.504,0.019,0.327,8.9,11.0,10.0,8.6,2.7,1.2,16.8,14.0,0.2,0.2,0.4,0.08900000000000001,0.0,1.8,1.7,0.2
0.0,Aaron McKie\mckieaa01,2,26,PHI,50,4,19.2,1.9,4.7,0.1,0.6,1.8,4.1,0.414,0.9,1.2,0.5,2.3,2.8,2.0,1.3,0.1,1.1,1.8,4.8,1999,959,11.4,0.45399999999999996,0.131,0.262,3.2,14.0,8.5,17.9,3.6,0.2,17.7,15.2,-0.1,1.7,1.6,0.08199999999999999,-2.1,1.8,-0.3,0.4
0.0,Roshown McLeod\mcleoro01,3,23,ATL,34,0,10.2,1.8,4.8,0.0,0.3,1.8,4.5,0.38299999999999995,1.1,1.3,0.4,1.1,1.5,0.4,0.1,0.0,0.7,0.7,4.8,1999,348,11.3,0.44299999999999995,0.061,0.276,4.1,12.7,8.4,8.8,0.3,0.2,11.2,27.8,-0.1,0.4,0.3,0.035,-4.4,-3.2,-7.5,-0.5
0.0,Ron Mercer\mercero01,2,22,BOS,41,40,37.8,7.4,17.2,0.1,0.7,7.3,16.5,0.435,2.0,2.6,0.9,2.9,3.8,2.5,1.6,0.3,2.2,2.0,17.0,1999,1551,13.5,0.46299999999999997,0.042,0.149,2.6,8.8,5.6,12.2,2.3,0.6,10.6,24.2,0.1,1.2,1.3,0.039,-1.7,-1.0,-2.7,-0.3
0.0,Loren Meyer\meyerlo01,5,26,DEN,14,0,5.0,0.5,2.0,0.1,0.4,0.4,1.6,0.268,0.1,0.1,0.3,0.9,1.1,0.1,0.0,0.2,0.3,1.6,1.1,1999,70,-2.8,0.27699999999999997,0.179,0.071,6.4,20.5,13.2,2.4,0.0,3.1,12.2,21.3,-0.3,0.0,-0.3,-0.19,-10.9,-4.2,-15.1,-0.2
0.0,Marko Milic\milicma01,2,21,PHO,11,0,4.8,0.7,1.8,0.0,0.1,0.7,1.7,0.4,0.0,0.0,0.3,0.2,0.5,0.2,0.3,0.1,0.5,0.6,1.5,1999,53,3.9,0.4,0.05,0.0,6.5,4.5,5.5,6.3,3.0,1.4,23.1,22.7,-0.2,0.0,-0.1,-0.124,-7.8,-1.2,-9.0,-0.1
0.0,Anthony Miller\millean01,4,27,HOU,29,0,8.6,1.0,2.1,0.0,0.0,1.0,2.0,0.467,0.5,0.8,0.9,1.4,2.3,0.2,0.2,0.2,0.3,1.2,2.4,1999,249,13.1,0.502,0.017,0.36700000000000005,13.1,18.0,15.7,4.6,1.5,1.4,11.4,14.9,0.3,0.3,0.6,0.11800000000000001,-2.0,-0.9,-2.9,-0.1
0.0,Brad Miller\millebr01,5,22,CHH,38,0,12.3,2.1,3.6,0.0,0.1,2.0,3.6,0.569,2.1,2.7,0.9,2.2,3.1,0.6,0.2,0.5,0.8,1.7,6.3,1999,469,21.2,0.6509999999999999,0.013999999999999999,0.7390000000000001,9.2,19.8,14.7,9.0,1.0,2.8,14.9,21.7,1.6,0.5,2.1,0.22,1.1,-0.7,0.5,0.3
0.0,Oliver Miller\milleol01,5,28,SAC,4,0,8.8,1.3,2.8,0.0,0.0,1.3,2.8,0.455,0.0,0.0,1.8,0.3,2.0,0.0,0.0,0.5,1.0,0.8,2.5,1999,35,8.3,0.455,0.0,0.0,21.2,3.0,12.1,0.0,0.0,3.6,26.7,18.3,0.0,0.0,0.0,-0.052000000000000005,-5.9,-4.3,-10.2,-0.1
0.0,Reggie Miller*\millere01,2,33,IND,50,50,35.7,5.9,13.4,2.1,5.5,3.8,7.9,0.517,4.5,4.9,0.5,2.2,2.7,2.2,0.7,0.2,1.5,2.0,18.4,1999,1787,18.7,0.59,0.41,0.368,1.7,7.2,4.5,11.4,1.2,0.4,8.9,22.9,6.0,0.4,6.4,0.172,5.6,-2.1,3.5,2.5
0.0,Chris Mills\millsch01,3,29,GSW,47,24,29.7,4.0,9.6,0.7,2.4,3.3,7.2,0.446,1.7,2.0,1.0,4.0,5.0,2.2,0.8,0.3,1.2,2.7,10.3,1999,1395,13.0,0.488,0.254,0.212,3.7,14.8,9.1,12.7,1.5,0.7,10.5,17.6,1.5,1.5,3.0,0.10400000000000001,-0.3,0.8,0.5,0.9
0.0,Terry Mills\millste01,4,31,MIA,1,0,29.0,3.0,8.0,2.0,4.0,1.0,4.0,0.5,1.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,3.0,3.0,9.0,1999,29,6.7,0.507,0.5,0.25,13.5,3.9,8.3,0.0,2.0,0.0,25.3,20.3,0.0,0.0,0.0,-0.015,-3.1,-4.2,-7.3,0.0
0.0,Greg Minor\minorgr01,2,27,BOS,44,7,17.4,1.9,4.6,0.2,0.6,1.8,4.0,0.436,0.8,1.1,0.7,2.0,2.7,1.1,0.5,0.1,0.9,1.6,4.9,1999,765,9.7,0.475,0.13699999999999998,0.235,4.4,13.0,8.6,10.3,1.4,0.6,14.4,15.4,0.2,0.6,0.8,0.048,-2.9,-0.9,-3.7,-0.3
0.0,Sam Mitchell\mitchsa01,3,35,MIN,50,20,26.9,4.3,10.4,0.2,0.8,4.1,9.7,0.41700000000000004,2.5,3.3,1.1,2.5,3.6,2.0,0.7,0.3,0.7,2.2,11.2,1999,1344,14.1,0.47200000000000003,0.073,0.316,4.2,11.5,7.6,12.0,1.4,0.9,5.4,20.6,1.9,1.1,3.0,0.10800000000000001,-0.6,-1.0,-1.6,0.1
0.0,Cuttino Mobley\moblecu01,1,23,HOU,49,37,29.7,3.5,8.3,1.1,3.0,2.4,5.2,0.49,1.8,2.2,0.4,1.8,2.3,2.5,0.9,0.5,1.6,2.0,9.9,1999,1456,12.2,0.537,0.365,0.272,1.9,6.7,4.5,13.7,1.6,1.1,14.8,17.2,1.6,0.8,2.3,0.077,-0.1,-0.9,-1.0,0.4
0.0,Nazr Mohammed\mohamna01,5,21,PHI,26,0,4.7,0.6,1.6,0.0,0.0,0.6,1.6,0.35700000000000004,0.5,0.8,0.7,0.7,1.4,0.1,0.2,0.2,0.5,0.8,1.6,1999,121,10.0,0.41,0.0,0.5,17.0,18.6,17.8,3.0,2.2,2.6,19.0,23.7,-0.2,0.2,0.0,0.013000000000000001,-6.0,-1.5,-7.5,-0.2
0.0,Eric Montross\montrer01,5,27,DET,46,2,12.5,0.9,1.7,0.0,0.0,0.9,1.7,0.525,0.2,0.7,1.0,2.0,3.0,0.3,0.3,0.6,0.3,2.3,2.1,1999,577,9.1,0.505,0.013000000000000001,0.4,9.5,20.0,14.7,3.9,1.2,3.8,14.5,9.1,0.4,0.9,1.3,0.106,-2.7,2.0,-0.7,0.2
0.0,Mikki Moore\mooremi01,5,23,DET,2,0,3.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1999,6,35.7,1.064,0.0,2.0,0.0,20.5,10.2,0.0,0.0,0.0,0.0,14.9,0.1,0.0,0.1,0.527,6.6,-6.5,0.1,0.0
0.0,Chris Morris\morrich01,3,33,PHO,44,2,12.2,1.5,3.4,0.4,1.3,1.1,2.1,0.483,0.9,1.0,1.2,1.5,2.8,0.5,0.4,0.3,0.5,1.2,4.2,1999,535,15.3,0.544,0.376,0.309,11.6,14.9,13.2,6.9,1.6,1.6,11.0,16.4,1.1,0.5,1.6,0.142,0.9,-1.1,-0.2,0.3
1.0,Alonzo Mourning*\mournal01,5,28,MIA,46,46,38.1,7.0,13.8,0.0,0.0,7.0,13.7,0.511,6.0,9.2,3.6,7.4,11.0,1.6,0.7,3.9,3.0,3.5,20.1,1999,1753,24.6,0.563,0.003,0.667,12.3,22.0,17.5,8.7,1.1,7.7,14.5,27.1,4.0,3.9,7.9,0.21600000000000003,1.0,3.8,4.8,3.0
0.0,Chris Mullin*\mullich01,3,35,IND,50,50,23.6,3.5,7.4,1.5,3.1,2.1,4.3,0.575,1.6,1.8,0.5,2.7,3.2,1.6,0.9,0.3,1.2,2.0,10.1,1999,1179,18.1,0.616,0.423,0.248,2.6,13.3,8.1,12.2,2.2,0.8,12.7,19.1,3.1,1.0,4.1,0.16699999999999998,4.3,0.0,4.4,1.9
0.0,Eric Murdock\murdoer01,1,30,NJN,15,8,26.7,3.0,7.6,0.5,1.5,2.5,6.1,0.43,1.4,1.7,0.2,2.1,2.3,4.4,1.5,0.1,1.9,2.3,7.9,1999,401,12.3,0.474,0.193,0.228,0.8,9.3,4.8,27.9,2.9,0.4,18.8,17.0,0.1,0.3,0.4,0.048,-1.7,-1.1,-2.8,-0.1
0.0,Gheorghe Muresan\muresgh01,5,27,NJN,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999,1,-90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,88.3,-0.1,0.0,-0.1,-2.519,-73.8,-12.9,-86.7,0.0
0.0,Lamond Murray\murrala01,3,25,LAC,50,13,26.3,4.5,11.6,0.7,2.1,3.8,9.5,0.42,2.5,3.1,1.2,2.7,3.9,1.2,1.2,0.4,2.0,2.1,12.2,1999,1317,14.3,0.473,0.17800000000000002,0.272,5.0,13.0,8.7,8.7,2.4,1.1,13.3,25.7,0.1,0.2,0.3,0.01,-1.2,-2.1,-3.3,-0.4
0.0,Tracy Murray\murratr01,3,27,WAS,36,0,18.1,2.3,6.6,0.9,2.9,1.4,3.7,0.42,0.9,1.2,0.5,1.8,2.3,0.8,0.6,0.2,0.8,1.8,6.5,1999,653,9.6,0.456,0.435,0.177,3.1,11.5,7.2,6.8,1.7,0.7,10.2,20.1,-0.1,0.4,0.3,0.025,-1.7,-1.9,-3.6,-0.3
0.0,Dikembe Mutombo*\mutomdi01,5,32,ATL,50,50,36.6,3.5,6.8,0.0,0.0,3.5,6.8,0.512,3.9,5.7,3.8,8.4,12.2,1.1,0.3,2.9,1.9,2.9,10.8,1999,1829,18.8,0.584,0.0,0.843,12.4,26.5,19.5,5.7,0.5,6.0,16.9,14.3,3.7,4.2,7.9,0.20600000000000002,-0.1,4.7,4.6,3.0
0.0,Makhtar N'Diaye\ndiayma01,4,25,VAN,4,0,6.8,0.3,1.0,0.0,0.0,0.3,1.0,0.25,0.8,1.0,0.8,0.5,1.3,0.3,0.0,0.3,0.3,2.3,1.3,1999,27,3.9,0.434,0.0,1.0,12.8,8.9,10.9,5.8,0.0,2.8,14.8,11.5,0.0,0.0,0.0,0.026000000000000002,-3.6,-1.8,-5.4,0.0
0.0,Steve Nash*\nashst01,1,24,DAL,40,40,31.7,2.9,7.9,1.2,3.3,1.6,4.6,0.441,1.0,1.2,0.8,2.1,2.9,5.5,0.9,0.1,2.1,2.5,7.9,1999,1269,10.9,0.47100000000000003,0.41700000000000004,0.146,2.8,7.3,5.0,27.2,1.6,0.1,19.9,15.1,0.6,0.3,1.0,0.037000000000000005,0.1,-1.9,-1.8,0.1
0.0,Tyrone Nesby\nesbyty01,3,23,LAC,50,36,25.8,3.6,8.1,0.7,1.9,2.9,6.2,0.493,2.1,2.7,1.1,2.4,3.5,1.6,1.5,0.4,1.1,2.9,10.1,1999,1288,17.0,0.5429999999999999,0.237,0.32799999999999996,4.9,11.5,8.0,11.3,3.2,1.2,10.3,18.2,2.7,0.4,3.1,0.11699999999999999,2.4,-0.2,2.2,1.4
0.0,Rasho Nesterovic\nestera01,5,22,MIN,2,0,15.0,1.5,6.0,0.0,0.0,1.5,6.0,0.25,1.0,1.0,1.5,2.5,4.0,0.5,0.0,0.0,0.5,2.5,4.0,1999,30,3.5,0.311,0.0,0.16699999999999998,10.4,20.2,14.9,5.0,0.0,0.0,7.2,20.3,-0.1,0.0,0.0,-0.049,-7.9,-3.9,-11.8,-0.1
0.0,Johnny Newman\newmajo01,3,35,CLE,50,2,19.0,2.1,5.0,0.5,1.2,1.7,3.8,0.46799999999999997,1.4,1.7,0.3,1.2,1.5,0.8,0.6,0.2,0.8,2.5,6.1,1999,949,9.2,0.526,0.243,0.335,2.0,8.0,5.0,8.1,1.6,1.0,12.5,16.9,0.5,0.7,1.2,0.059000000000000004,-1.7,-1.1,-2.7,-0.2
0.0,Moochie Norris\norrimo01,1,25,SEA,12,0,11.7,1.1,3.3,0.5,1.3,0.6,2.1,0.4,0.5,1.3,0.3,1.3,1.7,2.0,0.6,0.0,1.3,1.4,3.2,1999,140,7.6,0.40399999999999997,0.375,0.4,3.3,13.3,8.2,27.1,2.7,0.0,25.4,20.4,-0.3,0.1,-0.2,-0.057,-4.3,-1.5,-5.8,-0.1
0.0,Dirk Nowitzki\nowitdi01,4,20,DAL,47,24,20.4,2.9,7.1,0.3,1.4,2.6,5.7,0.426,2.1,2.7,0.9,2.6,3.4,1.0,0.6,0.6,1.6,2.2,8.2,1999,958,12.8,0.491,0.20199999999999999,0.381,4.8,14.3,9.5,8.4,1.6,2.0,15.7,22.3,0.1,0.7,0.8,0.04,-2.0,-0.9,-2.9,-0.2
0.0,Charles O'Bannon\obannch01,2,23,DET,18,1,9.2,1.3,3.1,0.0,0.1,1.3,3.1,0.429,0.4,0.4,1.0,0.9,1.9,0.7,0.1,0.2,0.4,1.2,3.1,1999,165,13.3,0.47,0.018000000000000002,0.14300000000000002,13.3,11.9,12.6,13.4,0.7,1.5,11.8,19.4,0.2,0.1,0.3,0.1,-0.5,-1.1,-1.6,0.0
0.0,Jermaine O'Neal\onealje01,4,20,POR,36,1,8.6,1.0,2.3,0.0,0.0,1.0,2.3,0.434,0.5,1.0,1.2,1.5,2.7,0.4,0.1,0.4,0.4,1.1,2.5,1999,311,13.6,0.457,0.012,0.42200000000000004,16.2,19.7,18.0,6.9,0.7,3.4,12.5,16.5,0.3,0.5,0.8,0.125,-2.1,1.0,-1.2,0.1
2.0,Shaquille O'Neal*\onealsh01,5,26,LAL,49,49,34.8,10.4,18.1,0.0,0.0,10.4,18.0,0.5760000000000001,5.5,10.2,3.8,6.9,10.7,2.3,0.7,1.7,2.5,3.2,26.3,1999,1705,30.6,0.584,0.001,0.563,13.1,22.6,18.0,14.4,1.1,3.5,10.0,32.4,7.2,1.9,9.0,0.255,6.2,0.1,6.3,3.6
0.0,Charles Oakley\oaklech01,4,35,TOR,50,50,32.7,2.8,6.5,0.0,0.1,2.8,6.4,0.43,1.3,1.7,1.9,5.6,7.5,3.4,0.9,0.4,1.9,3.6,7.0,1999,1633,10.8,0.479,0.015,0.254,6.7,19.9,13.3,17.1,1.5,1.0,20.9,12.8,0.7,1.4,2.1,0.062,-1.6,1.1,-0.5,0.6
3.0,Hakeem Olajuwon*\olajuha01,5,36,HOU,50,50,35.7,7.5,14.5,0.1,0.3,7.4,14.2,0.517,3.9,5.4,2.1,7.4,9.6,1.8,1.6,2.5,2.8,3.2,18.9,1999,1784,23.1,0.5589999999999999,0.018000000000000002,0.375,7.4,22.8,15.7,9.5,2.5,4.8,14.1,25.9,3.2,3.3,6.5,0.175,0.0,2.8,2.9,2.2
0.0,Jimmy Oliver\oliveji01,2,29,PHO,2,0,5.5,0.5,1.5,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1999,11,2.7,0.5,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.02,-3.3,-5.1,-8.4,0.0
0.0,Kevin Ollie\ollieke01,1,26,TOT,8,0,9.0,0.5,1.8,0.0,0.0,0.5,1.8,0.28600000000000003,0.6,0.9,0.0,0.9,0.9,0.4,0.4,0.1,0.4,1.1,1.6,1999,72,3.7,0.381,0.0,0.5,0.0,10.4,5.2,5.7,2.1,0.9,14.9,12.0,-0.1,0.1,0.0,-0.015,-7.1,-0.1,-7.3,-0.1
0.0,Michael Olowokandi\olowomi01,5,23,LAC,45,36,28.4,3.8,8.9,0.0,0.0,3.8,8.9,0.431,1.3,2.6,2.7,5.3,7.9,0.6,0.6,1.2,1.9,3.0,8.9,1999,1279,11.8,0.445,0.0,0.29600000000000004,10.5,23.2,16.5,3.4,1.1,3.2,15.9,19.0,-0.8,0.5,-0.3,-0.01,-4.1,-1.0,-5.1,-1.0
0.0,Greg Ostertag\ostergr01,5,25,UTA,48,48,27.9,2.1,4.3,0.0,0.0,2.1,4.3,0.47600000000000003,1.6,2.5,2.2,5.1,7.3,0.5,0.3,2.7,0.9,2.9,5.7,1999,1340,12.8,0.523,0.0,0.5820000000000001,10.3,20.6,15.8,2.8,0.5,7.4,14.7,10.9,1.2,2.6,3.8,0.136,-2.5,4.3,1.8,1.3
0.0,Bo Outlaw\outlabo01,4,27,ORL,31,22,27.5,2.7,5.0,0.0,0.1,2.7,4.9,0.545,1.1,2.6,1.7,3.6,5.4,1.8,1.3,1.4,1.9,2.5,6.5,1999,851,12.8,0.535,0.019,0.526,7.2,15.7,11.4,10.9,2.5,3.8,23.4,13.2,0.1,1.7,1.8,0.1,-2.2,4.6,2.4,1.0
0.0,Doug Overton\overtdo01,1,29,TOT,24,1,10.2,1.5,3.5,0.1,0.3,1.4,3.2,0.44,0.8,0.8,0.3,0.6,0.9,1.0,0.2,0.0,0.8,0.8,3.8,1999,244,10.8,0.496,0.083,0.23800000000000002,3.0,6.7,4.8,17.1,1.1,0.3,17.7,20.6,0.0,0.1,0.1,0.023,-3.0,-3.0,-6.0,-0.2
0.0,Billy Owens\owensbi01,3,29,SEA,21,19,21.5,3.1,7.9,0.2,0.5,2.9,7.3,0.409,1.3,1.7,1.7,2.1,3.8,1.8,0.6,0.2,1.6,1.8,7.8,1999,451,11.9,0.452,0.067,0.212,8.9,11.6,10.2,14.5,1.4,0.7,15.5,21.5,0.0,0.1,0.2,0.018000000000000002,-2.4,-1.6,-4.0,-0.2
0.0,Robert Pack\packro01,1,29,DAL,25,0,18.7,3.0,7.0,0.0,0.2,3.0,6.8,0.431,2.9,3.5,0.4,1.1,1.4,3.2,0.8,0.0,2.0,1.6,8.9,1999,468,17.1,0.522,0.023,0.506,2.1,6.5,4.3,30.7,2.3,0.2,18.7,25.7,0.6,0.2,0.7,0.077,0.0,-2.8,-2.9,-0.1
0.0,Anthony Parker\parkean01,2,23,PHI,2,0,1.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1999,3,30.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.27399999999999997,7.4,-5.6,1.7,0.0
0.0,Cherokee Parks\parksch02,5,26,VAN,48,41,23.3,2.5,5.7,0.0,0.0,2.5,5.7,0.429,0.6,1.1,1.6,3.5,5.1,0.8,0.6,0.6,1.0,2.4,5.5,1999,1118,9.5,0.445,0.004,0.2,7.8,18.0,12.8,5.7,1.4,1.9,14.1,14.3,-0.2,0.5,0.2,0.01,-3.9,-0.2,-4.1,-0.6
0.0,Andrae Patterson\pattean01,4,23,MIN,35,0,8.1,1.2,2.8,0.0,0.1,1.2,2.6,0.44299999999999995,0.8,1.0,0.9,1.0,1.9,0.4,0.5,0.2,0.6,1.8,3.3,1999,284,14.5,0.505,0.052000000000000005,0.371,11.0,14.9,12.8,8.6,3.5,1.9,16.3,20.9,0.2,0.5,0.7,0.114,-1.6,1.1,-0.5,0.1
0.0,Ruben Patterson\patteru01,3,23,LAL,24,2,6.0,0.9,2.1,0.0,0.3,0.8,1.9,0.42200000000000004,0.9,1.3,0.7,0.5,1.3,0.1,0.2,0.1,0.5,0.7,2.7,1999,144,14.3,0.503,0.11800000000000001,0.608,14.1,10.3,12.2,2.2,1.8,1.5,15.7,24.0,0.1,0.1,0.2,0.07,-2.1,-3.7,-5.8,-0.1
2.0,Gary Payton*\paytoga01,1,30,SEA,50,50,40.2,8.0,18.5,1.7,5.6,6.4,12.8,0.479,4.0,5.5,1.2,3.6,4.9,8.7,2.2,0.2,3.1,2.3,21.7,1999,2008,23.1,0.519,0.304,0.299,3.5,10.6,7.0,41.3,2.9,0.4,12.9,27.1,6.0,1.2,7.2,0.172,6.3,-0.9,5.4,3.8
0.0,Anthony Peeler\peelean01,2,29,MIN,28,28,28.9,3.7,9.7,1.2,4.1,2.5,5.6,0.441,1.1,1.5,1.1,1.9,3.0,2.8,1.3,0.2,1.4,2.1,9.6,1999,810,11.7,0.465,0.419,0.151,3.8,8.1,5.8,15.1,2.3,0.6,11.6,17.8,0.4,0.7,1.1,0.065,0.1,-0.4,-0.3,0.4
0.0,Will Perdue\perduwi01,5,33,SAS,37,1,12.0,1.0,1.6,0.0,0.0,1.0,1.6,0.633,0.4,0.7,0.9,2.8,3.7,0.5,0.2,0.3,0.6,1.7,2.4,1999,445,11.7,0.63,0.0,0.433,8.9,25.0,17.4,6.4,1.1,1.5,23.5,9.8,0.5,1.0,1.5,0.16,-2.2,2.5,0.3,0.3
0.0,Sam Perkins\perkisa01,4,37,IND,48,0,16.4,1.7,4.2,0.7,1.9,0.9,2.3,0.488,0.9,1.3,0.8,2.1,2.9,0.5,0.3,0.3,0.5,1.5,5.0,1999,789,12.1,0.526,0.45,0.3,5.5,15.1,10.4,5.2,1.1,1.3,8.9,15.1,1.2,0.5,1.7,0.10300000000000001,0.9,-0.7,0.2,0.4
0.0,Elliot Perry\perryel01,1,29,TOT,35,0,8.3,1.1,2.9,0.3,0.7,0.8,2.3,0.42700000000000005,0.3,0.4,0.2,0.8,1.0,1.3,0.6,0.0,1.0,0.7,2.8,1999,290,11.5,0.449,0.233,0.136,2.6,10.9,6.6,28.6,3.7,0.0,23.7,22.0,-0.4,0.3,-0.1,-0.011000000000000001,-2.9,-1.0,-3.9,-0.1
0.0,Chuck Person\persoch01,3,34,CHH,50,21,19.8,2.2,5.8,1.1,3.1,1.1,2.6,0.483,0.5,0.6,0.3,2.3,2.6,1.2,0.4,0.2,0.8,1.8,6.1,1999,990,9.6,0.5,0.5429999999999999,0.111,2.1,13.1,7.9,10.5,1.1,0.6,11.9,16.5,0.2,0.7,0.9,0.043,-0.9,-1.5,-2.3,-0.1
0.0,Wesley Person\persowe01,2,27,CLE,45,42,29.8,4.4,9.7,1.7,4.4,2.7,5.3,0.539,0.7,1.2,0.4,2.7,3.2,1.8,0.8,0.4,0.9,1.2,11.2,1999,1342,14.4,0.546,0.45799999999999996,0.121,1.8,11.6,6.7,11.9,1.5,1.0,8.2,18.2,1.6,1.0,2.6,0.094,1.9,-0.8,1.1,1.0
0.0,Bobby Phills\phillbo01,2,29,CHH,43,43,36.6,5.0,11.6,1.6,4.0,3.4,7.6,0.501,2.7,3.9,0.9,3.1,4.0,3.5,1.4,0.6,2.1,2.9,14.3,1999,1574,14.4,0.537,0.34600000000000003,0.33799999999999997,3.1,9.7,6.5,17.2,2.0,1.1,13.9,20.0,1.7,1.3,3.0,0.091,1.7,-0.2,1.5,1.4
0.0,Eric Piatkowski\piatker01,2,28,LAC,49,38,25.3,3.7,8.5,1.3,3.4,2.3,5.1,0.51,1.8,2.1,0.8,2.1,2.9,1.1,0.9,0.1,1.1,1.8,10.5,1999,1242,15.3,0.555,0.396,0.245,3.5,10.2,6.7,7.6,1.9,0.4,10.3,18.8,2.5,-0.2,2.3,0.091,2.2,-2.5,-0.3,0.5
0.0,Paul Pierce\piercpa01,3,21,BOS,48,47,34.0,5.9,13.5,1.8,4.3,4.2,9.2,0.504,2.9,4.1,2.4,4.0,6.4,2.4,1.7,1.0,2.4,2.9,16.5,1999,1632,19.2,0.54,0.315,0.301,7.8,13.6,10.6,12.3,2.6,2.2,13.4,23.1,2.9,2.0,4.9,0.14400000000000002,3.0,0.7,3.7,2.3
0.0,Scottie Pippen*\pippesc01,3,33,HOU,50,50,40.2,5.2,12.1,1.4,4.2,3.8,7.8,0.49200000000000005,2.6,3.7,1.3,5.2,6.5,5.9,2.0,0.7,3.2,2.4,14.5,1999,2011,16.8,0.53,0.35100000000000003,0.303,3.9,14.2,9.4,24.4,2.6,1.3,18.8,19.7,2.5,2.3,4.9,0.11599999999999999,1.8,1.7,3.5,2.8
0.0,Scot Pollard\pollasc01,5,23,SAC,16,5,16.2,2.1,3.8,0.0,0.0,2.1,3.8,0.541,1.0,1.4,2.4,2.8,5.1,0.3,0.5,1.1,0.3,2.6,5.1,1999,259,18.0,0.5760000000000001,0.0,0.377,15.5,17.8,16.7,2.3,1.5,4.4,6.6,12.5,0.7,0.3,1.1,0.2,-0.1,0.7,0.6,0.2
0.0,Olden Polynice\polynol01,5,34,SEA,48,47,30.9,3.5,7.5,0.0,0.0,3.5,7.4,0.473,0.6,2.0,3.8,5.0,8.9,0.9,0.4,0.6,1.0,3.1,7.7,1999,1481,11.8,0.461,0.003,0.263,14.2,19.0,16.6,4.7,0.7,1.5,10.9,13.7,1.3,0.7,2.0,0.065,-1.7,-0.6,-2.3,-0.1
